MSZoning,Utilities,LotConfig,LandSlope,ExterCond,Heating,PoolQC,MiscFeature,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,SalePrice,OverallCond,OverallQual
0,0,0,0,0,0,0,0,1248,1338,2634,2,12,0,4,968,200000,5,5
0,0,0,0,0,0,0,0,858,858,1716,1,8,1,2,490,171000,6,6
1,0,0,0,0,0,0,0,698,786,1176,1,4,0,2,624,134900,9,6
0,0,3,0,0,0,0,0,2033,2053,3238,2,9,1,3,666,410000,5,8
0,0,0,0,0,0,0,0,992,992,1865,2,7,1,3,839,235000,5,7
0,0,0,0,0,0,0,0,570,1222,1920,3,8,1,2,487,170000,6,7
0,0,2,0,0,0,0,0,864,892,892,1,5,0,1,264,110000,5,5
0,0,3,0,0,0,0,0,1078,1078,1078,1,6,1,2,500,149900,6,5
3,0,0,0,0,0,0,0,756,769,1573,2,5,0,2,440,177500,5,6
0,0,4,0,0,0,0,0,1980,1980,1980,2,8,1,3,770,315000,5,9
0,0,0,0,0,0,0,0,612,990,2601,3,8,0,2,621,189000,6,5
0,0,0,1,0,0,0,0,1530,1530,1530,2,7,1,2,430,260000,5,7
0,0,1,0,1,0,0,0,715,1281,1738,2,7,1,1,368,104900,4,4
0,0,0,0,0,0,0,0,616,616,1412,2,6,1,2,432,156932,5,6
3,0,0,0,0,0,0,0,600,520,1200,2,4,0,2,480,144152,5,7
3,0,0,0,0,0,0,0,814,814,1674,2,7,0,2,663,216000,5,7
0,0,0,0,0,0,0,0,873,882,1790,2,7,0,2,588,193000,5,7
1,0,0,0,0,0,0,0,757,925,1475,2,6,1,1,336,127000,6,5
1,0,0,0,0,0,0,0,848,848,848,1,4,0,2,420,144000,5,6
0,0,1,0,0,0,0,0,1657,1668,1668,2,8,1,2,502,232000,5,8
0,0,2,0,0,0,0,0,840,840,1374,1,6,0,1,338,105000,6,4
0,0,0,0,0,0,0,0,992,1661,1661,1,8,1,1,377,165500,6,6
0,0,2,0,0,0,0,0,1108,1108,2097,2,8,1,2,583,274300,6,7
0,0,0,0,0,0,0,0,2633,2633,2633,2,8,2,3,804,466500,5,10
3,0,0,0,0,0,0,0,1026,1026,1958,2,9,1,3,936,250000,5,7
0,0,0,0,0,0,0,0,1571,1571,1571,2,7,1,3,722,239000,5,8
0,0,0,0,0,0,0,0,768,790,790,1,4,0,1,160,91000,5,6
0,0,0,0,0,0,0,0,984,984,1604,2,6,0,2,660,117000,5,5
1,0,0,0,0,0,0,0,483,483,987,1,5,0,1,264,83000,5,6
0,0,0,0,0,0,0,0,384,754,1394,2,7,0,2,400,167500,5,5
0,0,0,0,2,0,0,0,864,864,864,1,5,0,1,200,58500,3,3
0,0,2,0,0,0,0,0,1205,2117,2117,2,7,2,2,550,237500,7,6
1,0,2,0,0,0,0,0,596,998,1762,1,8,0,2,576,157000,7,7
0,0,0,0,1,0,0,0,816,1416,1416,2,7,0,2,576,112000,7,5
0,0,0,0,0,0,0,0,560,698,1258,1,6,0,1,280,105000,5,6
1,0,0,0,1,0,0,0,796,796,1154,1,7,0,1,240,125500,8,4
0,0,0,0,0,0,2,4,1392,1392,2784,3,12,2,2,564,250000,5,7
1,0,0,0,1,1,0,0,714,1664,2526,2,10,1,1,216,136000,7,6
0,0,3,0,0,0,0,0,1746,1746,1746,2,7,2,3,758,377500,5,9
1,0,0,0,1,0,0,0,735,869,1218,1,6,1,2,440,131000,6,6
0,0,0,0,0,0,0,0,1525,1525,1525,2,6,0,2,541,235000,5,7
0,0,0,0,0,0,0,0,1584,1584,1584,2,8,0,3,792,124000,5,5
0,0,0,0,0,0,0,0,864,900,900,1,6,1,1,288,123000,5,5
1,0,0,0,0,0,0,0,482,1221,1912,2,7,1,2,672,163000,7,6
0,0,0,0,0,0,0,0,1356,1500,1500,2,6,1,3,648,246578,5,7
0,0,0,0,0,0,0,0,1094,1133,2482,2,9,1,3,642,281213,5,8
0,0,0,2,0,0,0,0,747,1687,1687,1,7,2,2,572,160000,5,5
1,0,0,0,0,0,0,0,939,939,1513,1,8,0,1,180,137500,8,5
0,0,0,0,0,0,0,0,1208,1136,1904,1,7,0,1,240,138000,4,5
0,0,0,0,0,0,0,0,976,1160,1608,2,7,1,1,216,137450,6,6
1,0,2,0,0,0,0,0,862,950,1158,1,5,1,1,208,120000,7,6
0,0,0,0,0,0,0,0,839,864,1593,2,8,1,2,398,193000,5,6
0,0,0,0,0,0,0,0,1286,1294,1294,2,6,1,2,662,193879,5,7
0,0,3,0,0,0,0,0,1485,1464,1464,2,6,0,3,754,282922,5,8
0,0,2,0,0,0,0,0,672,694,1214,1,6,0,3,936,105000,4,3
1,0,0,1,0,0,0,0,1594,1646,1646,2,5,1,2,482,275000,5,8
0,0,2,0,0,0,0,0,768,768,768,1,5,0,2,396,133000,7,5
0,0,2,0,0,0,0,0,833,833,833,1,5,0,0,0,112000,5,5
1,0,0,0,0,0,0,0,622,741,1363,1,6,0,2,528,125500,7,4
0,0,3,0,1,0,0,0,791,1236,2093,2,7,1,2,542,215000,6,7
0,0,0,0,0,0,0,0,944,944,1840,2,6,0,2,622,230000,5,7
0,0,0,0,1,0,0,0,856,1112,1668,1,6,0,1,271,140000,8,6
0,0,0,0,0,3,0,0,0,1040,1040,2,6,0,2,420,90000,5,4
0,0,2,0,0,0,0,0,1844,1844,1844,2,7,1,2,620,257000,5,8
0,0,0,0,0,0,0,0,833,1053,1848,1,8,1,2,370,207000,7,6
0,0,0,0,0,0,0,0,1386,1569,1569,2,7,1,3,660,175900,5,7
1,0,0,0,0,0,0,0,777,1246,2290,2,11,0,2,560,122500,6,4
0,0,0,0,0,0,0,0,1284,1310,2450,2,7,1,3,1069,340000,5,8
0,0,0,0,0,0,0,0,1144,1144,1144,1,6,0,1,336,124000,5,5
0,0,0,0,1,0,0,0,1844,1844,1844,2,7,1,2,540,223000,5,6
0,0,2,0,0,0,0,0,708,708,1416,2,7,1,2,776,179900,6,6
0,0,0,0,0,0,0,0,1069,1069,1069,2,4,1,2,440,127500,5,6
1,0,0,0,0,0,0,0,848,848,848,1,3,0,2,420,136500,5,6
0,0,3,0,1,0,3,0,697,1575,2201,2,8,1,2,432,274970,7,6
0,0,0,0,0,0,0,0,1024,1344,1344,1,6,1,1,484,144000,5,5
0,0,0,0,0,0,0,0,1252,1252,1252,1,7,0,2,528,142000,6,6
0,0,0,0,0,0,0,0,1223,1223,2127,2,5,2,2,525,271000,5,7
0,0,0,0,0,0,0,0,913,1048,1558,1,6,1,1,288,140000,6,5
1,0,2,0,1,0,0,0,788,804,804,1,4,2,1,240,119000,7,5
0,0,2,0,1,0,0,0,1440,1440,1440,2,7,1,2,467,182900,7,6
0,0,0,0,0,0,0,0,732,734,1838,2,7,1,2,372,192140,5,5
0,0,0,0,0,0,0,0,958,958,958,2,5,0,2,440,143750,6,6
0,0,0,0,0,0,0,0,656,968,968,2,5,0,1,216,64500,6,4
0,0,0,0,0,0,0,0,936,962,1792,2,8,1,2,451,186500,5,6
0,0,0,1,0,0,0,0,1126,1126,1126,2,5,1,2,484,160000,5,5
0,0,0,0,1,0,0,0,1319,1537,1537,1,7,1,2,462,174000,9,6
0,0,1,0,0,0,0,0,864,864,864,1,5,0,2,528,120500,6,4
0,0,1,0,0,0,0,0,1932,1932,1932,2,7,1,3,774,394617,5,8
1,0,0,0,0,0,0,0,912,1236,1236,1,6,0,2,923,149700,7,6
0,0,0,0,0,0,0,0,539,1040,1725,2,6,1,2,550,197000,6,7
0,0,0,1,0,0,0,0,588,1423,2555,2,11,1,2,672,191000,7,6
1,0,0,0,0,0,0,0,848,848,848,1,3,1,2,420,149300,5,6
3,0,0,0,0,0,0,0,1017,1026,2007,2,10,1,3,812,310000,5,10
0,0,0,0,0,2,0,0,952,952,952,1,4,1,1,192,121000,6,6
0,0,1,0,0,0,0,0,1422,1422,1422,2,7,0,2,626,179600,5,7
0,0,0,0,0,0,0,0,814,913,913,1,6,0,1,240,129000,5,6
0,0,3,0,0,0,0,0,1188,1188,1188,1,6,0,1,312,157900,7,5
0,0,0,0,0,0,0,0,1220,1220,2090,2,8,1,2,556,240000,5,8
0,0,0,0,0,0,0,0,560,796,1346,1,6,0,1,384,112000,7,4
1,0,0,0,0,0,0,0,630,630,630,1,3,0,0,0,92000,7,5
0,0,1,0,0,0,0,0,896,896,1792,2,8,0,0,0,136000,5,5
0,0,0,0,0,0,0,0,1573,1578,1578,2,7,1,3,840,287090,5,8
1,0,0,0,0,0,0,0,547,1072,1072,1,5,0,2,525,145000,5,5
0,0,0,0,0,0,0,0,1140,1140,1140,1,6,0,0,0,84500,5,5
3,0,0,0,0,0,0,0,1221,1221,1221,2,6,0,2,400,185000,5,7
0,0,0,0,0,0,0,0,953,953,1647,2,7,1,2,460,175000,5,6
0,0,0,0,0,0,0,0,1542,2073,2073,2,7,2,2,500,210000,6,6
0,0,0,0,1,0,0,1,1152,1188,2340,2,9,2,1,252,266500,9,7
0,0,0,0,0,0,0,0,1078,1078,1078,1,5,0,1,240,142125,6,5
0,0,0,0,0,0,0,0,1256,1256,1256,1,6,0,1,276,147500,6,5
